대분류코드,사업자등록번호,순번,특허명칭,IPC코드내용,출원인명,출원번호,특허명,출원날짜,CPC번호,인용수,피인용수,발명자수,청구항수
J,1148701670,2,음식물찌꺼기 처리기,B02C-018/06,원광종합건설주***,1020090078808,,,,0.0,0.0,0.0,0.0
G,1208801673,2,책장,,컬처컨비니언스클럽 가부시키***,3020180018492,,,,0.0,0.0,0.0,0.0
M,6178701677,2,상향링크 스케줄링 및 HARQ 타이밍 제어 방법 및 장치,H04W-072/12,에스케이텔레콤 주***,1020210050862,,,,0.0,0.0,0.0,0.0
C,1088101679,2,쇼핑백 잠금장치,A45C-003/04,주창조***,1020090045396,,,,0.0,0.0,0.0,0.0
J,1608601680,2,데이터 기반의 머신러닝 기술을 이용한 보일러 굴뚝원격감시체계TMS 자동측정기기의 고장 식별 및 백업 시스템,G06Q-010/04,주테크**,1020200184372,,,,0.0,0.0,0.0,0.0
J,3778701681,2,구기 스포츠에서의 이벤트 영상 제공 시스템 및 이를 이용한 낙구 시점 판단 방법,G06T-007/00,주식회사 픽셀***,1020160107020,,,,0.0,0.0,0.0,0.0
F,3178101689,2,펀칭머신 푸시장치,B26D-007/06,주식회사 금***,1020080009365,,,,0.0,0.0,0.0,0.0
F,1308101692,2,목록형 연표 기반의 사용자 맞춤형 콘텐츠 큐레이션 시스템,G06Q-050/10,주식회사 ***,1020190179146,,,,0.0,0.0,0.0,0.0
G,1078701697,2,무선통신태그를 이용한 미아방지 시스템,G08B-021/02,주식회사 스마트***,2020020033228,무선통신태그를 이용한 미아방지 시스템,20021106.0,G08B21/02,0.0,0.0,1.0,6.0
C,1338101704,2,단상 삼상 겸용 프리볼트 정류기,H02M-001/10,주식회사 동한피***,2020010029545,,,,0.0,0.0,0.0,0.0
C,1388101706,2,주차관리시스템,G08G-001/14,오비스텍 주***,1020140013410,,,,0.0,0.0,0.0,0.0
M,1608801707,2,모듈타입드론,B64C-027/08,주식회사 마케***,1020180008904,모듈타입드론,20180124.0,B64C39/024,1.0,0.0,1.0,3.0
C,2128101708,2,회전대용 위치결정기,,주양헌**,3020180022403,,,,0.0,0.0,0.0,0.0
G,5110801716,1,천장직착등,,주식회사 세***,3020150023474,,,,0.0,0.0,0.0,0.0
C,8368701718,2,초고속 대용량 무선 통신 시스템을 이용한 화재 대응 시스템 및 방법,G08B-017/00,지앨에스 주***,1020170145449,초고속 대용량 무선 통신 시스템을 이용한 화재 대응 시스템 및 방법,20171102.0,G06T17/05,2.0,0.0,2.0,10.0
M,1098601720,2,SNS를 이용한 맞춤형 광고 제공 시스템 및 광고 제공 방법,G06Q-030/02,주이인**,1020160166139,,,,0.0,0.0,0.0,0.0
J,4328801722,2,인공지능을 이용한 이동식 무인보트와 환경 정보 분석을 통한 수자원 모니터링 시스템,G06Q-050/26,주식회사 에스티엔***,1020210035361,인공지능을 이용한 이동식 무인보트와 환경 정보 분석을 통한 수자원 모니터링 시스템,20210318.0,G06Q50/26,0.0,0.0,3.0,8.0
J,3148601737,2,터널 내에서 누설 케이블 및 ICS 중계기를 이용하는 중계 시스템,H04B-007/155,주식회사 엑***,1020160016050,,,,0.0,0.0,0.0,0.0
F,1138101741,2,LED 전구방열판,,주 신성***,3020140026307,,,,0.0,0.0,0.0,0.0
G,1428101742,2,스마트 헬멧 및 이를 이용한 프라이버시 보호를 위한 영상 처리 및 전송 방법,A42B-003/30,비앤피이노베이션 주***,1020180062183,,,,0.0,0.0,0.0,0.0
G,1308601743,2,버스 내의 무선AP고장진단방법,H04W-004/02,주네오아***,1020170101863,,,,0.0,0.0,0.0,0.0
F,5608601744,2,하수처리용 집수정 구조,E03F-005/10,영신종합건설주***,2020010020308,하수처리용 집수정 구조,20010705.0,,0.0,0.0,2.0,2.0
J,8908601745,2,"전시관의 관람객 동선 분석 기반 전시회 기획 전략 도출 방법, 장치 및 시스템 ",G06Q-050/10,주피**,1020210072893,,,,0.0,0.0,0.0,0.0
G,1051501752,1,프리세팅 가능한 펜들럼 교량받침,E01D-021/00,주식회사 두드***,1020210180935,,,,0.0,0.0,0.0,0.0
F,1538101754,2,16연배 피시비 모듈에 데이터 입력을 위한 지그장치,H04Q-009/00,주식회사 씨***,2020110003577,,,,0.0,0.0,0.0,0.0
G,3128601755,2,감시 장치 및 그 동작 방법,G08B-003/10,주식회사 믿음정***,1020160034728,감시 장치 및 그 동작 방법,20160323.0,G08B13/19606,1.0,0.0,1.0,8.0
J,1248601756,2,화상디자인이 표시된 휴대전화기,,주식회사 ***,3020170036651,,,,0.0,0.0,0.0,0.0
J,1968101757,2,정보보호 위험분석 자동화 시스템 및 그 동작 방법,G06Q-010/06,주식회사 이***,1020200040868,,,,0.0,0.0,0.0,0.0
C,3148601760,2,횡단보도 신호등과 연계한 보행자 안전시스템,G01S-017/93,주식회사 영진***,1020170115724,,,,0.0,0.0,0.0,0.0
F,4278801761,2,인공지능 기반 차량높이 측정 시스템,G01C-011/36,주식회사 스타시***,1020210016453,인공지능 기반 차량높이 측정 시스템,20210205.0,G01C11/025,4.0,0.0,1.0,1.0
J,1018101768,2,빅데이터 및 기계학습을 이용한 자동 분개 수행 방법 및 이를 실현하는 서버,G06N-099/00,주아이***,1020180055512,,,,0.0,0.0,0.0,0.0
F,2838101776,2,소켓 구조,H01R-033/05,주식회사***,2019990001677,,,,0.0,0.0,0.0,0.0
F,5628601781,2,객체영역의 분리저장 및 적응형 배경영상을 이용한 고화질 CCTV 영상시스템,H04N-007/18,주휴진***,1020180108779,,,,0.0,0.0,0.0,0.0
J,1148601783,2,클라우드 인프라 프로바이더 및 서비스 템플릿 관리 시스템,G06F-009/455,주위버시***,1020210101687,,,,0.0,0.0,0.0,0.0
C,1178101784,2,락토바실러스 파라카세이 유래 소포를 포함하는 신경질환 또는 정신질환 예방 또는 치료용 조성물,A61P-003/00,주식회사 엠디헬***,1020200169167,,,,0.0,0.0,0.0,0.0
J,1208801786,2,모바일 업무환경에서 비정상 접근 탐지를 위한 상황 인지 시스템 및 그 방법,H04L-029/06,스크럼아***,1020150001514,,,,0.0,0.0,0.0,0.0
J,4188101788,2,배수 구조물,E01C-011/22,주식회사 ***,1020170048949,,,,0.0,0.0,0.0,0.0
F,6178101790,2,MNS 장치 및 그 장치의 구동방법,H04N-017/04,주동양***,1020190094797,,,,0.0,0.0,0.0,0.0
J,7618801791,2,부표용 식별기,,주식회사 실***,3020180030826,,,,0.0,0.0,0.0,0.0
F,6538601797,2,범죄자 추적 CCTV 장치,H04N-007/18,유 드림***,1020160023272,범죄자 추적 cctv 장치,20160226.0,H04N7/188,0.0,0.0,1.0,2.0
J,2128101800,2,"절연저항 측정 장치, 이를 구비한 배터리 관리 시스템 및 절연저항 측정 방법",G01R-031/371,주식회사 ***,1020190081177,,,,0.0,0.0,0.0,0.0
C,1248601803,2,광대역 위성통신용 제로아이.에프 변복조 장치,H03M-003/00,주파워넷시***,1020130160079,광대역 위성통신용 제로아이.에프 변복조 장치,20131220.0,H04J1/04,1.0,0.0,2.0,3.0
F,3798601805,2,LED 스탠드,,정**,3020140057574,,,,0.0,0.0,0.0,0.0
F,1238101807,2,"반복송신 통화가능자 검출, 수신자 통화 대기후 송신자호출 장치",H04M-001/26,전**,1020010010158,,,,0.0,0.0,0.0,0.0
J,2208801811,2,카드 결제 단말기,,주식회사 시***,3020180036410,,,,0.0,0.0,0.0,0.0
G,1058101813,2,처리조용 히터장치,H01B-007/28,주식회사 케***,1020160041553,,,,0.0,0.0,0.0,0.0
K,1109001815,1,자켓,,주**,3020190063649,,,,0.0,0.0,0.0,0.0
J,4168101818,2,디지털 자료관리 시스템,G06Q-010/10,주나래**,1020150077869,,,,0.0,0.0,0.0,0.0
J,2118101821,2,브래지어용 어깨끈,A41C-003/12,주식회사 아이에***,2020030017244,,,,0.0,0.0,0.0,0.0
G,2148601823,2,임계클럭조절형 랜덤 암호 발생기,H04L-009/06,동서대학교산학***,1020150096642,임계클럭조절형 랜덤 암호 발생기,20150707.0,H04L9/0662,4.0,0.0,5.0,4.0
J,6628801824,2,클라우드 컴퓨팅 기반의 플랫폼 제공 시스템 및 이를 이용한 플랫폼 제공 방법,G06F-009/50,주식회사 데***,1020190156991,,,,0.0,0.0,0.0,0.0
F,1108101825,2,실시간 현장 모니터링 및 정보제공 시스템의 운용방법,G06Q-050/10,주식회사 누리정***,1020140010580,실시간 현장 모니터링 및 정보제공 시스템의 운용방법,20140128.0,G06Q50/10,1.0,0.0,2.0,1.0
J,6778801828,2,웹툰체 사전 서비스 제공 방법 ,G06F-017/28,주식회사 토***,1020180083274,,,,0.0,0.0,0.0,0.0
C,2018601830,2,항노화 조성물 및 이를 이용한 화장품,A61K-008/97,정**,1020180022645,,,,0.0,0.0,0.0,0.0
F,1068101837,2,벽체 부착형 브래킷의 결합구조를 갖는 씨씨디 카메라 장치,H04N-007/18,주식회사 베스트***,1020060136514,,,,0.0,0.0,0.0,0.0
J,1148601842,2,"스트리밍 서버, 클라이언트 단말 및 이를 이용한 AV 라이브 스트리밍 시스템",H04N-021/643,카테노이드 주***,1020180131698,,,,0.0,0.0,0.0,0.0
F,4098101844,2,먼지필터용 케이스,,주에이원아***,3020100028470,,,,0.0,0.0,0.0,0.0
J,4728101847,2,정보보호 위험분석 자동화 시스템 및 그 동작 방법,G06Q-010/06,주식회사 이***,1020200040868,,,,0.0,0.0,0.0,0.0
F,5978801848,2,제약 공정용 공조 시스템 ,B01D-053/04,미르지엔아이 주***,1020210162544,제약 공정용 공조 시스템,20211123.0,B01D53/261,2.0,0.0,1.0,3.0
F,1228101855,2,다기능 면발광장치,G09F-013/00,하나이티에프주***,1020180127903,,,,0.0,0.0,0.0,0.0
J,1018601858,2,중재 또는 협진 서비스를 제공하는 방법 및 이를 수행하는 시스템 ,G06Q-050/30,헬스커넥트 주***,1020200080293,,,,0.0,0.0,0.0,0.0
J,1138101862,2,헬기 조정 시뮬레이터,G09B-009/00,한국소프트스페***,1020080056260,,,,0.0,0.0,0.0,0.0
J,1148701864,2,예술 작품 전시 정보 제공 장치,G06Q-050/10,주식회사 미디어포스앤***,1020170056040,,,,0.0,0.0,0.0,0.0
F,6188101874,2,개별 재난방송 강제 송출시스템,H04H-020/88,주**,1020190107448,,,,0.0,0.0,0.0,0.0
F,6218601875,2,선박용 벤티레이터,B63J-002/10,주식회사 진***,1020090032119,,,,0.0,0.0,0.0,0.0
J,8248701877,2,스마트 인솔용 지지 레이어,A43B-013/38,주식회사***,1020200040864,스마트 인솔용 지지 레이어,20200403.0,A43B13/386,0.0,0.0,1.0,14.0
C,3018101879,2,휴대용 정수기,,코넷시스 주***,3020120029165,,,,0.0,0.0,0.0,0.0
C,2488701887,2,유지 보수가 용이한 BIT용 환경감시단말기 ,G06F-003/02,주식회사 제이***,1020200031338,유지 보수가 용이한 bit용 환경감시단말기,20200313.0,G08G1/133,3.0,0.0,2.0,4.0
J,1198601888,2,격납 시스템 및 그 제조 방법,F17C-003/04,티아이지코리아 주***,1020210036768,,,,0.0,0.0,0.0,0.0
J,8568601890,2,업무 시스템 제공 방법 및 장치,G06F-009/44,주눈비***,1020160160430,,,,0.0,0.0,0.0,0.0
J,2118601894,2,인터넷상에서 응용 프로그램을 실행하는 웹페이지 서비스방법 및 그 장치,G06F-017/00,신텍정보시스템 주***,1020050079283,인터넷상에서 응용 프로그램을 실행하는 웹페이지 서비스방법 및 그 장치,20050829.0,G06F16/00,0.0,0.0,1.0,18.0
M,2118801902,2,사용자 맞춤형 광고 제공 시스템 및 그의 광고 제공 방법,G06Q-030/02,주식회사 ***,1020180029449,,,,0.0,0.0,0.0,0.0
F,3148601905,2,더미 케이블 자동 융착장치 및 융착방법,B65H-020/16,주위즈테크***,1020200143669,,,,0.0,0.0,0.0,0.0
J,2208101909,2,클라우드 기반의 가상화 전산실 서비스 운용방법,G06Q-050/10,인프라닉스 주***,1020200063480,,,,0.0,0.0,0.0,0.0
J,1078701911,2,골 밀도 성장 촉진을 위한 자기장 발생 장치 및 그동작방법,A61N-002/02,이**,1020060071597,,,,0.0,0.0,0.0,0.0
C,7928801914,2,인공지능 기반 독립형 자동 질환 진단 시스템 및 방법 ,A61B-006/00,주식회사 ***,1020170119579,,,,0.0,0.0,0.0,0.0
J,1078701916,2,숙취해소제의 제조방법 및 이에 의해 제조된 숙취해소제,A23L-001/30,주포**,1020150113565,,,,0.0,0.0,0.0,0.0
G,8928701929,2,안경테,,주식회사 태***,3020200016140,,,,0.0,0.0,0.0,0.0
F,5028101937,2,"인공지능을 기반으로 정보통신 인프라 시공을 수행하기 위한 구조 설계 방법, 장치 및 시스템 ",G06F-030/18,주식회사 빛가람***,1020210092989,,,,0.0,0.0,0.0,0.0
C,1318601943,2,해양구조물 보호커버 어셈블리 및 이의 설치방법,E01D-019/02,주식회사 아이디테크***,1020090059278,,,,0.0,0.0,0.0,0.0
F,5028601946,2,충격흡수가 용이한 선박용 광분배함,G02B-006/46,주부광정***,1020130053000,,,,0.0,0.0,0.0,0.0
J,6748801947,2,챗봇에 기반한 상품 정보 제공 장치 및 이를 이용한 상품 정보 제공 방법,G06N-099/00,페이업 주***,1020180061431,,,,0.0,0.0,0.0,0.0
J,1068601951,2,"라벨링 데이터 정제방법, 장치 및 프로그램 ",G06K-009/32,송**,1020190054357,,,,0.0,0.0,0.0,0.0
J,1198101954,2,2000시스템에서의 패킷데이터 처리방법,H04L-012/14,주식회사 애***,1020020018130,,,,0.0,0.0,0.0,0.0
F,3128101958,2,모바일 플랫폼을 이용한 원격 건강 감시 시스템,G06Q-050/22,유**,1020120110630,,,,0.0,0.0,0.0,0.0
F,4338801960,2,강화 학습 기반 CCTV용 차량 번호 인식 방법,G06K-009/46,한국기술교육대학교 산학***,1020170093256,,,,0.0,0.0,0.0,0.0
G,3148101966,2,발광 장치가 있는 외장 배터리를 포함하는 전동 킥보드,H01M-010/42,주식회사 에***,1020200157086,,,,0.0,0.0,0.0,0.0
F,2148701968,2,흙막이 가시설의 강선 정착용 띠장 구조체,E02D-017/08,주써**,1020130144068,,,,0.0,0.0,0.0,0.0
G,6668601980,2,방사패턴 조절이 가능한 안테나 장치 및 유무선공유기 ,H01Q-003/24,주식회사 에치***,1020150178631,,,,0.0,0.0,0.0,0.0
J,5078101988,2,사물인터넷 기반 지능형 무선 피폭 선량 안전 관리 시스템,G08B-021/02,주식회사 유***,1020150134254,,,,0.0,0.0,0.0,0.0
J,5298101989,2,예냉 및 예열 기능을 구비한 온도조절 장치,F25B-013/00,에이티에스코리아 주***,1020080107556,,,,0.0,0.0,0.0,0.0
J,6808601993,2,헤어롤,,김*,3020190051542,,,,0.0,0.0,0.0,0.0
F,4848601996,2,포장지,,주더원***,3020210012529,,,,0.0,0.0,0.0,0.0
C,1018601997,2,도자기용 라벨,,주식회사 이윤신***,3020150066762,,,,0.0,0.0,0.0,0.0
F,2108101998,2,정수기용 물통,B01D-035/30,승호시스***,1020070003746,,,,0.0,0.0,0.0,0.0
F,2898101999,2,감광드럼의 세척용액 및 그것을 이용한 감광드럼의 세척방법,C11D-007/60,주아이테크***,1020110037399,,,,0.0,0.0,0.0,0.0
J,3378802000,2,카메라,,고큐바테크놀로지 주***,3020190022253,,,,0.0,0.0,0.0,0.0
F,5028102001,2,중계기 기반의 위성 통신 방법 및 시스템,H04B-007/185,동보정보***,1020160068271,,,,0.0,0.0,0.0,0.0
G,1118802002,2,개인컴퓨터간 인터넷폰 사용 방법,H04L-012/66,에이블**,1020000057501,,,,0.0,0.0,0.0,0.0
N,2118702004,2,엔터테인먼트 토탈 플랫폼 제공 시스템 및 방법,G06Q-030/02,주식회사 아이오라이브***,1020180170153,,,,0.0,0.0,0.0,0.0
F,6178602012,2,대기오염 통합 관리 시스템,H04W-088/16,주식회사 비전***,1020170094030,,,,0.0,0.0,0.0,0.0
F,1948702013,2,바디 페인팅을 위한 크림 조성물,A61K-008/49,주식회사 에스케***,1020010025671,바디 페인팅을 위한 크림 조성물,20010511.0,A61K8/9789,0.0,0.0,1.0,1.0
J,1058702015,2,기계가독형목록형식 데이터 내 일괄수정 및 삭제가 가능 한 오류 데이터 검출 출력 프로그램 ,G06F-011/28,주데이***,1020130097221,,,,0.0,0.0,0.0,0.0
F,5048102018,2,지능형 주차관제시스템,H04M-001/725,삼성하나***,1020170027399,,,,0.0,0.0,0.0,0.0
J,1668702030,2,클라우드 기반 스마트 HACCP 플랫폼 시스템,G06Q-010/06,주식회사 해***,1020190108714,,,,0.0,0.0,0.0,0.0
F,2258102031,2,전봇대에 설치되는 케이블 지지대,H02G-007/02,문창통**,1020130064361,,,,0.0,0.0,0.0,0.0
C,3628802033,2,포장용 상자,,주케어**,3020210046695,,,,0.0,0.0,0.0,0.0
F,5038102036,2,실내공기 관리장치,F24F-003/16,국토건**,1020190132430,,,,0.0,0.0,0.0,0.0
F,5808602038,2,숯부작 온풍기,F24D-005/02,가온테**,1020110013669,,,,0.0,0.0,0.0,0.0
J,5828702039,2,균열감지 모니터링 장치,G08C-019/00,주레**,1020200134052,균열감지 모니터링 장치,20201016.0,G01B5/30,1.0,0.0,2.0,13.0
F,4168102042,2,비상도움용 벨 및 이를 이용한 비상상황 경보시스템,G08B-007/06,주식회사 동일***,1020100130403,비상도움용 벨 및 이를 이용한 비상상황 경보시스템,20101220.0,G08B25/12,2.0,6.0,1.0,4.0
F,2238102043,2,AI 기반 지능형 다목적 영상관제 시스템,G08B-021/02,미래정보기술 주***,1020180071102,,,,0.0,0.0,0.0,0.0
G,4708102051,2,전자기기용 무선충전기,,주식회사 이랑정***,3020160044090,,,,0.0,0.0,0.0,0.0
J,4708802052,2,스트레인 게이지를 이용한 유속센서 및 유속의 측정방법,G01P-005/00,박**,1020180000139,,,,0.0,0.0,0.0,0.0
J,1358102061,2,배관을 이용한 재생 에너지 수집 장치 및 시스템,H02N-002/18,노츠 주***,1020140192281,,,,0.0,0.0,0.0,0.0
G,4172602062,1,광고판,,주식회사유***,3020170033602,,,,0.0,0.0,0.0,0.0
F,5018102064,2,온라인 통합 관리형 클린로드 및 제설 시스템,E01F-009/553,주식회사 영***,1020200107607,,,,0.0,0.0,0.0,0.0
F,6368802065,2,다유형 다단 충격 방식을 이용한 콤팩트 타입 라돈 정수장치,C02F-001/58,주식회사 태성***,1020210016896,,,,0.0,0.0,0.0,0.0
J,8388702066,2,인공 지능 기반의 광고 방법 및 이러한 방법을 수행하는 장치,G06Q-030/02,주식회사 아***,1020190006467,,,,0.0,0.0,0.0,0.0
J,1218602086,2,2차원 이미지들을 이용하여 3차원 이미지를 재구성하는 방법 및 이를 위한 장치,H04N-013/00,주식회사 엑***,1020160077850,,,,0.0,0.0,0.0,0.0
J,1718802087,2,중고 패션 상품 이커머스 플랫폼 시스템 및 방법,G06Q-030/02,주식회사 트***,1020200018694,,,,0.0,0.0,0.0,0.0
M,2208802088,2,전자 영수증을 제공하는 장치 및 방법,G06Q-020/40,주식회사 더리얼***,1020190068221,,,,0.0,0.0,0.0,0.0
C,1238102094,2,손목시계형 무선 통신 단말기,H04B-001/38,주에디**,1020060085153,,,,0.0,0.0,0.0,0.0
J,2118702098,2,3D TV용 스탠드,,주식회사 지***,3020140002708,,,,0.0,0.0,0.0,0.0
Q,2208102110,2,인터넷을 통한 생활 스포츠 정보 서비스 시스템,G06F-017/00,주식회사 스***,1020000021300,,,,0.0,0.0,0.0,0.0
J,2998102111,2,유아 놀이용 의자,,주식회사***,3020150016003,,,,0.0,0.0,0.0,0.0
J,3148602112,2,시험지 인식을 통한 유사 문제 추출 장치 및 그 방법,G06Q-050/20,김**,1020170152320,,,,0.0,0.0,0.0,0.0
C,3978802113,2,적재함 리프팅이 가능한 모듈형 셔틀 구조,B65G-001/04,주랩투**,1020180146914,,,,0.0,0.0,0.0,0.0
J,1078102117,2,누설절감 BIPV 태양전지,H01L-031/0203,주식회사 아***,1020190122855,,,,0.0,0.0,0.0,0.0
C,1318102125,2,통신장비용 연결구,,주식회사 신일***,3020130055570,,,,0.0,0.0,0.0,0.0
J,2098102126,2,데이터 저장 관리 방법 및 그 시스템,G11B-020/10,정보통신연구***,1020040010005,,,,0.0,0.0,0.0,0.0
F,2328102128,2,근로자 근태정보와 연계된 전사적자원관리시스템,G06Q-099/00,서진정보통신주***,1020070104560,,,,0.0,0.0,0.0,0.0
M,5598702131,2,전기 자동차 충전 스케쥴링 장치 및 방법,G06Q-050/30,허**,1020160072686,,,,0.0,0.0,0.0,0.0
