사업자등록번호,기업명,산업분류코드,산업분류코드설명,기업규모,기업형태
4018102220,제이케***,42322.0,내부 통신배선 공사업,중소기업,일반
4018102220,(유)제이케***,42322.0,내부 통신배선 공사업,중소기업,일반
5041602221,피디엠**,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
6168102222,신원피**,42310.0,전기 공사업,중소기업,일반
6168102222,신원피엔지***,42310.0,전기 공사업,중소기업,일반
1178102223,애**,59112.0,애니메이션 영화 및 비디오물 제작업,중소기업,일반
1178102223,(주)***,59112.0,애니메이션 영화 및 비디오물 제작업,중소기업,일반
1050802224,현대**,46600.0,"건축자재, 철물 및 난방장치 도매업",중소기업,일반
1050802224,현대**,46600.0,"건축자재, 철물 및 난방장치 도매업",중소기업,일반
5532702226,엔씨소**,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
1058702228,폴렉**,75991.0,콜센터 및 텔레마케팅 서비스업,중소기업,외감
1058702228,(주)폴***,75991.0,콜센터 및 텔레마케팅 서비스업,중소기업,외감
1068602229,넥스트업테크***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1068602229,넥스트업테크놀러지***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1078102230,이상네***,46107.0,그 외 기타 특정 상품 중개업,중소기업,등록
1078102230,(주)이상네***,46107.0,그 외 기타 특정 상품 중개업,중소기업,코스닥등록
1078602231,굿모닝***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,외감
1078602231,굿모닝아이텍***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,외감
1168102232,유한테***,58221.0,시스템 소프트웨어 개발 및 공급업,중소기업,일반
1168102232,유한테크노스***,58221.0,시스템 소프트웨어 개발 및 공급업,중소기업,일반
1232902233,에이티**,46591.0,사무용 가구 및 기기 도매업,중소기업,일반
1318602234,아**,42322.0,내부 통신배선 공사업,중소기업,일반
1318602234,(주)***,42322.0,내부 통신배선 공사업,중소기업,일반
1398102235,백상**,41121.0,사무·상업용 및 공공기관용 건물 건설업,중소기업,외감
1398102235,백상건설***,41229.0,기타 토목 시설물 건설업,중소기업,외감
2118702236,콜사인테크***,42320.0,통신 공사업,중소기업,일반
2118702236,(주)콜사인테크***,42320.0,통신 공사업,중소기업,일반
2118802237,온크루***,46510.0,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반
2118802237,온크루소프트***,46510.0,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반
2208602238,메타**,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
2208602238,(주)메***,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
2208702239,디딤3**,58220.0,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,일반
2208702239,디딤365***,58220.0,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,일반
2208802240,오스**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
2208802240,(주)오***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
2328102241,위**,42321.0,일반 통신 공사업,중소기업,일반
2328102241,(주)***,42321.0,일반 통신 공사업,중소기업,일반
3018602242,유진테크***,26410.0,유선 통신장비 제조업,중소기업,일반
3018602242,(주)유진테크***,26410.0,유선 통신장비 제조업,중소기업,일반
5041002243,대경아**,42320.0,통신 공사업,중소기업,일반
5148102244,라온엔터테***,58211.0,유선 온라인 게임 소프트웨어 개발 및 공급업,중소기업,외감
5148102244,(주)라온엔터테***,58211.0,유선 온라인 게임 소프트웨어 개발 및 공급업,중소기업,외감
5148102245,유정보**,42320.0,통신 공사업,중소기업,일반
5148102245,(주)유정***,42320.0,통신 공사업,중소기업,일반
5150802246,가온**,41000.0,종합 건설업,중소기업,일반
5310702247,가온**,42121.0,토공사업,중소기업,일반
6118602248,위**,46493.0,"안경, 사진장비 및 광학용품 도매업",중소기업,일반
6118602248,(주)***,46493.0,"안경, 사진장비 및 광학용품 도매업",중소기업,일반
6178102249,가온정***,42320.0,통신 공사업,중소기업,일반
6178102249,(주)가온정***,42320.0,통신 공사업,중소기업,일반
7438802250,브레인솔***,28909.0,그 외 기타 전기장비 제조업,중소기업,일반
7438802250,(주)브레인솔***,28909.0,그 외 기타 전기장비 제조업,중소기업,일반
7438802250,(주)브레인솔***,28909.0,그 외 기타 전기장비 제조업,중소기업,일반
8308802251,미성시**,42321.0,일반 통신 공사업,중소기업,일반
8308802251,미성시스템***,42321.0,일반 통신 공사업,중소기업,일반
1058702253,맨토스**,75120.0,인력 공급업,중소기업,외감
1058702253,(주)맨토***,75120.0,인력 공급업,중소기업,외감
1058702254,세종미디***,71390.0,기타 광고업,중소기업,일반
1058702254,(주)세종미디***,71390.0,기타 광고업,중소기업,일반
2068102255,지에스네***,42321.0,일반 통신 공사업,중소기업,일반
2068102255,지에스네트웍스***,42321.0,일반 통신 공사업,중소기업,일반
1108102256,미래티아***,42410.0,"도장, 도배 및 내장 공사업",중소기업,일반
1108102256,(주)미래티아***,42410.0,"도장, 도배 및 내장 공사업",중소기업,일반
1108102256,(주)미래티아***,42410.0,"도장, 도배 및 내장 공사업",중소기업,일반
1248102257,이지전***,42320.0,통신 공사업,중소기업,일반
1248102257,(주)이지전***,42320.0,통신 공사업,중소기업,일반
2118702258,모**,71310.0,광고 대행업,중소기업,일반
2118702258,(주)***,71310.0,광고 대행업,중소기업,일반
2118802259,매드맨***,59120.0,"영화, 비디오물 및 방송 프로그램 제작 관련 서비스업",중소기업,일반
2118802259,(주)매드맨***,59120.0,"영화, 비디오물 및 방송 프로그램 제작 관련 서비스업",중소기업,일반
2208602260,월드린시***,42320.0,통신 공사업,중소기업,일반
2208602260,(주)월드린시***,42320.0,통신 공사업,중소기업,일반
2338102261,뭉*,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
2338102261,(주)**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
5028102262,대아정***,42320.0,통신 공사업,중소기업,일반
5028102262,대아정보통신***,42320.0,통신 공사업,중소기업,일반
6038102263,동아티**,26420.0,방송 및 무선 통신장비 제조업,중소기업,일반
6038102263,동아티**,26420.0,방송 및 무선 통신장비 제조업,중소기업,일반
6218102264,튜브솔**,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
6218102264,튜브솔루션***,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
6828602265,두잇컴**,71310.0,광고 대행업,중소기업,일반
6828602265,(주)두잇***,71310.0,광고 대행업,중소기업,일반
6948102266,아이티***,42321.0,일반 통신 공사업,중소기업,일반
6948102266,(주)아이티***,42321.0,일반 통신 공사업,중소기업,일반
1058702267,아울네**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1058702267,(주)아울***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1138602268,세원아**,58221.0,시스템 소프트웨어 개발 및 공급업,중소기업,일반
1138602268,세원아이티***,58221.0,시스템 소프트웨어 개발 및 공급업,중소기업,일반
2118602269,바코코**,46520.0,"가전제품, 통신장비 및 부품 도매업",중소기업,일반
2118602269,(주)바코***,46520.0,"가전제품, 통신장비 및 부품 도매업",중소기업,일반
4458702270,코비**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
4458702270,(주)코***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
1058602271,아담시**,26410.0,유선 통신장비 제조업,중소기업,일반
1058602271,(주)아담***,26410.0,유선 통신장비 제조업,중소기업,일반
6588802272,(주)***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
7018102273,네오**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
7018102273,네오오토***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
1111202274,에스**,41000.0,종합 건설업,중소기업,일반
6728102275,케이**,63991.0,데이터베이스 및 온라인정보 제공업,중소기업,일반
6728102275,케이비드***,63991.0,데이터베이스 및 온라인정보 제공업,중소기업,일반
2208602276,메씨인터***,75992.0,"전시, 컨벤션 및 행사 대행업",중소기업,일반
2208602276,(주)메씨인터***,75992.0,"전시, 컨벤션 및 행사 대행업",중소기업,일반
6178102277,건영디**,41111.0,단독 주택 건설업,중소기업,일반
6178102277,(주)건영***,41111.0,단독 주택 건설업,중소기업,외감
3558102278,에프씨**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
3558102278,(주)에프***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,신설
2098102279,한별휴**,26421.0,방송장비 제조업,중소기업,일반
2098102279,(주)한별***,26421.0,방송장비 제조업,중소기업,일반
2218102280,나라네***,42322.0,내부 통신배선 공사업,중소기업,일반
2218102280,(주)나라네***,42321.0,일반 통신 공사업,중소기업,일반
3018102282,허브**,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
3018102282,(주)허***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
3968702283,학생독***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
3968702283,(주)학생독***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
4748102284,모**,42321.0,일반 통신 공사업,중소기업,일반
4748102284,(주)***,42321.0,일반 통신 공사업,중소기업,일반
5028102285,울산통***,42300.0,전기 및 통신 공사업,중소기업,일반
5028102285,(주)울산통***,42300.0,전기 및 통신 공사업,중소기업,일반
5058802286,반달컴**,96995.0,애완동물 장묘 및 보호 서비스업,중소기업,일반
5058802286,(주)반달***,96995.0,애완동물 장묘 및 보호 서비스업,중소기업,일반
5080202287,경동보**,42201.0,배관 및 냉ㆍ난방 공사업,중소기업,일반
6408702288,이오**,42320.0,통신 공사업,중소기업,일반
6408702288,(주)이***,42321.0,일반 통신 공사업,중소기업,일반
7018602289,더산**,42321.0,일반 통신 공사업,중소기업,일반
7018602289,더산테크***,42321.0,일반 통신 공사업,중소기업,일반
2148702290,모니**,58221.0,시스템 소프트웨어 개발 및 공급업,중소기업,일반
2148702290,(주)모***,58221.0,시스템 소프트웨어 개발 및 공급업,중소기업,일반
1078702291,에이케이티공간정보***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1078802292,비에스에***,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
1078802292,(주)비에스에***,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
1098602293,이스퀘어인터***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1098602293,(주)이스퀘어인터***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1108602294,에이치제***,42322.0,내부 통신배선 공사업,중소기업,일반
1108602294,(주)에이치제***,42322.0,내부 통신배선 공사업,중소기업,일반
1238602295,디피솔**,26429.0,기타 무선 통신장비 제조업,중소기업,일반
1238602295,(주)디피***,26429.0,기타 무선 통신장비 제조업,중소기업,일반
3218802296,아**,63990.0,그 외 기타 정보 서비스업,중소기업,일반
3218802296,(주)***,63990.0,그 외 기타 정보 서비스업,중소기업,일반
3548802297,브이**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
3548802297,(주)브***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
8420202298,리더스**,47910.0,통신 판매업,중소기업,일반
1108102299,두베**,46411.0,생활용 섬유 및 실 도매업,중소기업,외감
1108102299,(주)두***,46411.0,생활용 섬유 및 실 도매업,중소기업,외감
1198602300,맥스**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
1198602300,(주)맥***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1208702301,베스**,46510.0,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반
1208702301,(주)베***,46510.0,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반
1228602302,두*,42311.0,일반전기 공사업,중소기업,일반
1298602303,엔티**,26429.0,기타 무선 통신장비 제조업,중소기업,외감
1298602303,(주)엔***,26429.0,기타 무선 통신장비 제조업,중소기업,외감
4588702304,모아**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
